,iu_ac,libelle,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,t_1h,q,k,etat_trafic,etat_barre,dessin,diff
10,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 11:00:00,226.0,1.56111,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
11,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 12:00:00,351.0,2.29167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
12,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 13:00:00,478.0,3.27278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
13,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 14:00:00,413.0,2.90889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
14,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 15:00:00,446.0,2.80778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
15,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 16:00:00,545.0,3.79333,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
16,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 17:00:00,596.0,4.37833,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
17,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 18:00:00,663.0,5.03444,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
18,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 19:00:00,703.0,5.25222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
19,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 20:00:00,638.0,4.51945,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
20,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 21:00:00,489.0,3.5227800000000005,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
21,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 22:00:00,441.0,2.73056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
22,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-01 23:00:00,374.0,2.11056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
23,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 00:00:00,340.0,1.95389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
24,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 01:00:00,202.0,1.33278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
25,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 02:00:00,119.0,0.61056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
26,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 03:00:00,95.0,0.51278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
27,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 04:00:00,60.0,0.25889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
28,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 05:00:00,62.0,0.27778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
29,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 06:00:00,118.0,0.5183399999999999,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
30,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 07:00:00,278.0,2.09833,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
31,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 08:00:00,446.0,3.15167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
32,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 09:00:00,571.0,4.545,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
33,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 10:00:00,668.0,5.6155599999999986,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
34,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 11:00:00,626.0,4.96167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
35,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 12:00:00,681.0,4.70167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
36,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 13:00:00,697.0,4.60444,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
37,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 14:00:00,745.0,4.9622199999999985,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
38,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 15:00:00,764.0,5.467219999999998,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
39,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 16:00:00,792.0,5.9222199999999985,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
40,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 17:00:00,784.0,8.69167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
41,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 18:00:00,848.0,6.57556,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
42,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 19:00:00,867.0,6.16389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
43,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 20:00:00,771.0,6.12889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
44,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 21:00:00,663.0,4.34,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
45,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 22:00:00,486.0,3.09222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
46,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-02 23:00:00,384.0,2.63611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
47,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 00:00:00,354.0,2.29611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
48,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 01:00:00,205.0,1.18,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
49,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 02:00:00,185.0,0.99445,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
50,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 03:00:00,78.0,0.43278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
51,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 04:00:00,66.0,0.41167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
52,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 05:00:00,117.0,0.61778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
53,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 06:00:00,122.0,0.72278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
54,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 07:00:00,267.0,1.7927799999999998,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
55,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 08:00:00,494.0,3.75667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
56,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 09:00:00,610.0,4.8677800000000016,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
57,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 10:00:00,816.0,6.04944,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
58,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 11:00:00,748.0,5.95333,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
59,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 12:00:00,751.0,6.28889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
60,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 13:00:00,809.0,5.86889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
61,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 14:00:00,808.0,5.23222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
62,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 15:00:00,751.0,5.98556,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
63,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 16:00:00,717.0,6.29667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
64,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 17:00:00,827.0,6.56167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
65,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 18:00:00,918.0,7.6066699999999985,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
66,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 19:00:00,1033.0,8.23056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
67,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 20:00:00,902.0,6.717230000000002,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
68,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 21:00:00,657.0,4.31778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
69,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 22:00:00,510.0,3.07111,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
70,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-03 23:00:00,529.0,2.86278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
71,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 00:00:00,386.0,2.41333,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
72,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 01:00:00,296.0,1.735,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
73,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 02:00:00,176.0,0.8533299999999999,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
74,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 03:00:00,138.0,0.74111,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
75,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 04:00:00,88.0,0.47889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
76,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 05:00:00,106.0,0.5061100000000001,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
77,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 06:00:00,127.0,0.75278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
78,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 07:00:00,257.0,1.77222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
79,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 08:00:00,551.0,4.14555,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
80,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 09:00:00,727.0,5.65556,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
81,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 10:00:00,738.0,5.72778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
82,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 11:00:00,716.0,6.73111,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
83,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 12:00:00,639.0,4.6283400000000015,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
84,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 13:00:00,773.0,5.97056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
85,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 14:00:00,837.0,6.718889999999999,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
86,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 15:00:00,864.0,7.09611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
87,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 16:00:00,844.0,6.67611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
88,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 17:00:00,928.0,9.295,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
89,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 18:00:00,1004.0,11.5256,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
90,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 19:00:00,1026.0,10.2656,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
91,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 20:00:00,1024.0,13.3078,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
92,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 21:00:00,791.0,5.24722,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
93,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 22:00:00,513.0,2.98555,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
94,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-04 23:00:00,471.0,2.79611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
95,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-05 00:00:00,454.0,2.81889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
96,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-05 01:00:00,300.0,1.7927799999999998,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
97,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-05 02:00:00,272.0,1.46,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
98,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2018-01-05 03:00:00,197.0,1.10833,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
