,iu_ac,libelle,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,t_1h,q,k,etat_trafic,etat_barre,dessin,diff
10,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 11:00:00,126.0,1.45556,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
11,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 12:00:00,190.0,2.29667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
12,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 13:00:00,228.0,2.77389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
13,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 14:00:00,227.0,2.43222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
14,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 15:00:00,235.0,2.59278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
15,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 16:00:00,271.0,3.05556,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
16,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 17:00:00,325.0,4.35222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
17,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 18:00:00,333.0,4.26389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
18,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 19:00:00,507.0,7.52889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
19,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 20:00:00,318.0,3.89667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
20,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 21:00:00,264.0,2.91778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
21,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 22:00:00,196.0,2.29278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
22,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-01 23:00:00,166.0,1.87389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
23,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 00:00:00,166.0,1.795,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
24,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 01:00:00,111.0,1.19222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
25,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 02:00:00,61.0,0.60834,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
26,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 03:00:00,63.0,0.68389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
27,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 04:00:00,34.0,0.36722,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
28,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 05:00:00,36.0,0.37834,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
29,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 06:00:00,42.0,0.42611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
30,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 07:00:00,68.0,0.93723,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
31,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 08:00:00,72.0,0.51944,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
32,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 09:00:00,117.0,0.7633300000000001,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
33,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 10:00:00,159.0,1.41667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
34,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 11:00:00,225.0,2.27278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
35,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 12:00:00,316.0,3.733330000000001,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
36,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 13:00:00,345.0,4.04833,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
37,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 14:00:00,344.0,3.80389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
38,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 15:00:00,398.0,4.61889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
39,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 16:00:00,429.0,5.97278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
40,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 17:00:00,454.0,6.24334,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
41,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 18:00:00,426.0,6.08945,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
42,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 19:00:00,450.0,6.17111,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
43,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 20:00:00,437.0,5.795,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
44,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 21:00:00,375.0,4.85278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
45,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 22:00:00,287.0,3.38556,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
46,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-02 23:00:00,233.0,2.97723,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
47,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 00:00:00,223.0,2.69889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
48,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 01:00:00,211.0,2.37056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
49,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 02:00:00,140.0,1.40667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
50,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 03:00:00,118.0,1.31445,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
51,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 04:00:00,82.0,0.85111,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
52,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 05:00:00,75.0,0.8127800000000001,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
53,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 06:00:00,52.0,0.595,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
54,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 07:00:00,67.0,0.63944,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
55,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 08:00:00,83.0,1.04,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
56,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 09:00:00,96.0,1.4177799999999998,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
57,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 10:00:00,124.0,1.4377799999999998,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
58,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 11:00:00,195.0,2.23,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
59,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 12:00:00,235.0,2.60945,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
60,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 13:00:00,315.0,3.61,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
61,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 14:00:00,320.0,3.74389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
62,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 15:00:00,340.0,4.43611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
63,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 16:00:00,434.0,5.75167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
64,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 17:00:00,439.0,6.34389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
65,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 18:00:00,450.0,7.30722,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
66,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 19:00:00,427.0,5.7316699999999985,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
67,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 20:00:00,361.0,5.1916699999999985,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
68,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 21:00:00,323.0,4.085,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
69,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 22:00:00,261.0,2.96167,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
70,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-03 23:00:00,224.0,2.56056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
71,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 00:00:00,180.0,2.0472200000000003,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
72,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 01:00:00,106.0,1.31722,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
73,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 02:00:00,68.0,0.71778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
74,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 03:00:00,40.0,0.46667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
75,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 04:00:00,16.0,0.17722000000000002,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
76,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 05:00:00,28.0,0.31333,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
77,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 06:00:00,63.0,0.7138899999999999,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
78,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 07:00:00,165.0,2.1922200000000003,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
79,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 08:00:00,296.0,4.49222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
80,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 09:00:00,529.0,7.94556,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
81,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 10:00:00,515.0,7.465,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
82,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 11:00:00,391.0,5.22778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
83,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 12:00:00,444.0,5.95667,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
84,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 13:00:00,444.0,5.51778,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
85,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 14:00:00,417.0,4.875,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
86,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 15:00:00,449.0,6.03833,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
87,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 16:00:00,525.0,6.16889,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
88,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 17:00:00,552.0,6.84611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
89,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 18:00:00,518.0,6.56222,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
90,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 19:00:00,546.0,7.46445,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
91,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 20:00:00,562.0,6.74333,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
92,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 21:00:00,395.0,4.36278,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
93,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 22:00:00,284.0,3.17056,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
94,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-04 23:00:00,276.0,3.09611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
95,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-05 00:00:00,176.0,1.87834,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
96,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-05 01:00:00,102.0,1.16611,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
97,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-05 02:00:00,75.0,0.715,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
98,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-05 03:00:00,44.0,0.53389,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
99,5671,Convention,2937,Lecourbe-Convention,2973,Convention-Blomet,2016-01-05 04:00:00,34.0,0.42834,1.0,3.0,"""<PLINE><PT X=""""596726"""" Y=""""126520""""/><PT X=""""596919"""" Y=""""126385""""/></PLINE>""",0 days 01:00:00.000000000
