,iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre
193,191,Sts_Peres,2020-12-10 02:00:00,117.0,1.59556,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
194,191,Sts_Peres,2020-12-10 03:00:00,57.0,0.815,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
195,191,Sts_Peres,2020-12-10 04:00:00,28.0,0.49167,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
196,191,Sts_Peres,2020-12-10 05:00:00,25.0,0.31889,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
197,191,Sts_Peres,2020-12-10 06:00:00,30.0,0.41278000000000004,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
198,191,Sts_Peres,2020-12-10 07:00:00,52.0,0.62722,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
199,191,Sts_Peres,2020-12-10 08:00:00,190.0,2.24945,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
200,191,Sts_Peres,2020-12-10 09:00:00,405.0,5.18722,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
201,191,Sts_Peres,2020-12-10 10:00:00,687.0,8.20222,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
202,191,Sts_Peres,2020-12-10 11:00:00,708.0,9.55222,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
203,191,Sts_Peres,2020-12-10 12:00:00,636.0,14.83945,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
204,191,Sts_Peres,2020-12-10 13:00:00,680.0,15.43945,2,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
205,191,Sts_Peres,2020-12-10 14:00:00,726.0,10.67722,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
206,191,Sts_Peres,2020-12-10 15:00:00,680.0,11.91723,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
207,191,Sts_Peres,2020-12-10 16:00:00,716.0,9.551110000000001,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
208,191,Sts_Peres,2020-12-10 17:00:00,739.0,11.13611,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
209,191,Sts_Peres,2020-12-10 18:00:00,732.0,9.91722,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
210,191,Sts_Peres,2020-12-10 19:00:00,721.0,9.40667,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
211,191,Sts_Peres,2020-12-10 20:00:00,691.0,8.21667,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
212,191,Sts_Peres,2020-12-10 21:00:00,649.0,7.05778,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
213,191,Sts_Peres,2020-12-10 22:00:00,473.0,5.435,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
214,191,Sts_Peres,2020-12-10 23:00:00,283.0,3.28,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
215,191,Sts_Peres,2020-12-11 00:00:00,174.0,2.365,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
216,191,Sts_Peres,2020-12-11 01:00:00,138.0,1.88278,1,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,3
