,iu_ac,libelle,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,t_1h,q,k,etat_trafic,etat_barre,dessin,diff
32,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 09:00:00,427.0,5.39278,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
33,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 10:00:00,487.0,5.60444,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
34,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 11:00:00,507.0,6.755560000000001,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
35,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 12:00:00,643.0,10.3667,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
36,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 13:00:00,544.0,7.88722,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
37,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 14:00:00,519.0,6.87555,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
38,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 15:00:00,558.0,8.619439999999999,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
39,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 16:00:00,591.0,8.07056,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
40,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 17:00:00,570.0,7.57723,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
41,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 18:00:00,559.0,8.176110000000001,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
42,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 19:00:00,609.0,7.556669999999999,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
43,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 20:00:00,586.0,7.84,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
44,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 21:00:00,494.0,5.71445,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
45,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 22:00:00,347.0,4.17556,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
46,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-02 23:00:00,318.0,3.85722,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
47,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 00:00:00,276.0,3.44945,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
48,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 01:00:00,222.0,2.70222,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
49,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 02:00:00,133.0,1.7355599999999998,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
50,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 03:00:00,93.0,1.17667,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
51,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 04:00:00,47.0,0.6188899999999999,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
52,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 05:00:00,45.0,0.59722,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
53,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 06:00:00,110.0,1.28333,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
54,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 07:00:00,248.0,2.98722,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
55,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 08:00:00,475.0,6.59778,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
56,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 09:00:00,596.0,7.64,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
57,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 10:00:00,659.0,9.07889,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
58,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 11:00:00,659.0,10.84,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
59,191,Sts_Peres,114,Sts_Peres-Voltaire,119,Sts_Peres-Universite,2017-01-03 12:00:00,612.0,9.80667,1.0,3.0,"""<PLINE><PT X=""""599768"""" Y=""""128643""""/><PT X=""""599646"""" Y=""""128424""""/></PLINE>""",0 days 01:00:00.000000000
