,iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre,diff
0,4264,AV_Champs_Elysees,2020-01-01 01:00:00,1.0,,0.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,
1,4264,AV_Champs_Elysees,2020-01-01 02:00:00,194.0,,0.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
2,4264,AV_Champs_Elysees,2020-01-01 03:00:00,445.0,35.74778,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
3,4264,AV_Champs_Elysees,2020-01-01 04:00:00,953.0,21.13111,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
4,4264,AV_Champs_Elysees,2020-01-01 05:00:00,672.0,16.79945,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
5,4264,AV_Champs_Elysees,2020-01-01 06:00:00,623.0,10.92778,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
6,4264,AV_Champs_Elysees,2020-01-01 07:00:00,701.0,10.47444,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
7,4264,AV_Champs_Elysees,2020-01-01 08:00:00,536.0,6.06222,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
8,4264,AV_Champs_Elysees,2020-01-01 09:00:00,394.0,4.3722199999999996,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
9,4264,AV_Champs_Elysees,2020-01-01 10:00:00,389.0,4.33333,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
10,4264,AV_Champs_Elysees,2020-01-01 11:00:00,438.0,6.08445,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
11,4264,AV_Champs_Elysees,2020-01-01 12:00:00,582.0,9.37389,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
12,4264,AV_Champs_Elysees,2020-01-01 13:00:00,870.0,12.709439999999999,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
13,4264,AV_Champs_Elysees,2020-01-01 14:00:00,1115.0,23.182779999999998,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
14,4264,AV_Champs_Elysees,2020-01-01 15:00:00,1173.0,33.29833,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
15,4264,AV_Champs_Elysees,2020-01-01 16:00:00,1204.0,33.51444,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
16,4264,AV_Champs_Elysees,2020-01-01 17:00:00,1168.0,48.50445,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
17,4264,AV_Champs_Elysees,2020-01-01 18:00:00,1177.0,37.89222,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
18,4264,AV_Champs_Elysees,2020-01-01 19:00:00,1160.0,39.90167,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
19,4264,AV_Champs_Elysees,2020-01-01 20:00:00,1002.0,45.83889,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
20,4264,AV_Champs_Elysees,2020-01-01 21:00:00,1081.0,35.11333,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
21,4264,AV_Champs_Elysees,2020-01-01 22:00:00,1110.0,33.795,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
22,4264,AV_Champs_Elysees,2020-01-01 23:00:00,1094.0,26.21278,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
23,4264,AV_Champs_Elysees,2020-01-02 00:00:00,954.0,24.96389,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
24,4264,AV_Champs_Elysees,2020-01-02 01:00:00,859.0,20.115,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
25,4264,AV_Champs_Elysees,2020-01-02 02:00:00,687.0,11.84778,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
26,4264,AV_Champs_Elysees,2020-01-02 03:00:00,506.0,9.57,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
27,4264,AV_Champs_Elysees,2020-01-02 04:00:00,285.0,4.09112,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
28,4264,AV_Champs_Elysees,2020-01-02 05:00:00,153.0,1.82833,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
29,4264,AV_Champs_Elysees,2020-01-02 06:00:00,164.0,1.6511099999999999,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
30,4264,AV_Champs_Elysees,2020-01-02 07:00:00,407.0,6.10278,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
31,4264,AV_Champs_Elysees,2020-01-02 08:00:00,708.0,6.69278,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
32,4264,AV_Champs_Elysees,2020-01-02 09:00:00,857.0,9.026110000000001,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
33,4264,AV_Champs_Elysees,2020-01-02 10:00:00,948.0,10.36389,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
34,4264,AV_Champs_Elysees,2020-01-02 11:00:00,1128.0,18.845,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
35,4264,AV_Champs_Elysees,2020-01-02 12:00:00,1076.0,34.11111,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
36,4264,AV_Champs_Elysees,2020-01-02 13:00:00,1142.0,26.375,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
37,4264,AV_Champs_Elysees,2020-01-02 14:00:00,1146.0,31.713340000000002,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
38,4264,AV_Champs_Elysees,2020-01-02 15:00:00,1152.0,30.270559999999996,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
39,4264,AV_Champs_Elysees,2020-01-02 16:00:00,1159.0,39.91833,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
40,4264,AV_Champs_Elysees,2020-01-02 17:00:00,1245.0,35.795,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
41,4264,AV_Champs_Elysees,2020-01-02 18:00:00,1222.0,35.10389,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
42,4264,AV_Champs_Elysees,2020-01-02 19:00:00,1159.0,37.705,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
43,4264,AV_Champs_Elysees,2020-01-02 20:00:00,1047.0,31.182779999999998,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
44,4264,AV_Champs_Elysees,2020-01-02 21:00:00,1073.0,32.29167,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
45,4264,AV_Champs_Elysees,2020-01-02 22:00:00,1014.0,33.10445,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
46,4264,AV_Champs_Elysees,2020-01-02 23:00:00,1046.0,28.865,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
47,4264,AV_Champs_Elysees,2020-01-03 00:00:00,1072.0,28.77,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
48,4264,AV_Champs_Elysees,2020-01-03 01:00:00,989.0,22.92834,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
49,4264,AV_Champs_Elysees,2020-01-03 02:00:00,818.0,16.422220000000003,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
50,4264,AV_Champs_Elysees,2020-01-03 03:00:00,578.0,9.0,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
51,4264,AV_Champs_Elysees,2020-01-03 04:00:00,411.0,5.24389,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
52,4264,AV_Champs_Elysees,2020-01-03 05:00:00,234.0,3.41889,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
53,4264,AV_Champs_Elysees,2020-01-03 06:00:00,226.0,2.4788900000000003,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
54,4264,AV_Champs_Elysees,2020-01-03 07:00:00,434.0,8.961110000000001,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
55,4264,AV_Champs_Elysees,2020-01-03 08:00:00,670.0,7.14889,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
56,4264,AV_Champs_Elysees,2020-01-03 09:00:00,911.0,9.38,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
57,4264,AV_Champs_Elysees,2020-01-03 10:00:00,1091.0,15.688329999999999,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
58,4264,AV_Champs_Elysees,2020-01-03 11:00:00,1230.0,23.50889,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
59,4264,AV_Champs_Elysees,2020-01-03 12:00:00,1185.0,25.421110000000002,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
60,4264,AV_Champs_Elysees,2020-01-03 13:00:00,1216.0,29.322779999999998,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
61,4264,AV_Champs_Elysees,2020-01-03 14:00:00,1264.0,34.41444,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
62,4264,AV_Champs_Elysees,2020-01-03 15:00:00,1263.0,31.141109999999998,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
63,4264,AV_Champs_Elysees,2020-01-03 16:00:00,1244.0,38.79278,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
64,4264,AV_Champs_Elysees,2020-01-03 17:00:00,1175.0,39.65611,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
65,4264,AV_Champs_Elysees,2020-01-03 18:00:00,1173.0,35.67167,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
66,4264,AV_Champs_Elysees,2020-01-03 19:00:00,1110.0,29.963890000000003,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
67,4264,AV_Champs_Elysees,2020-01-03 20:00:00,1092.0,24.65334,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
68,4264,AV_Champs_Elysees,2020-01-03 21:00:00,1078.0,26.555,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
69,4264,AV_Champs_Elysees,2020-01-03 22:00:00,1095.0,31.975,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
70,4264,AV_Champs_Elysees,2020-01-03 23:00:00,1078.0,29.59889,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
71,4264,AV_Champs_Elysees,2020-01-04 00:00:00,1090.0,27.125009999999996,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
72,4264,AV_Champs_Elysees,2020-01-04 01:00:00,1077.0,20.27056,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
73,4264,AV_Champs_Elysees,2020-01-04 02:00:00,998.0,15.71611,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
74,4264,AV_Champs_Elysees,2020-01-04 03:00:00,815.0,12.76389,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
75,4264,AV_Champs_Elysees,2020-01-04 04:00:00,671.0,9.74278,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
76,4264,AV_Champs_Elysees,2020-01-04 05:00:00,501.0,6.098330000000001,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
77,4264,AV_Champs_Elysees,2020-01-04 06:00:00,375.0,4.35111,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
78,4264,AV_Champs_Elysees,2020-01-04 07:00:00,478.0,5.79778,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
79,4264,AV_Champs_Elysees,2020-01-04 08:00:00,492.0,6.367780000000001,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
80,4264,AV_Champs_Elysees,2020-01-04 09:00:00,451.0,5.63,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
81,4264,AV_Champs_Elysees,2020-01-04 10:00:00,574.0,7.34,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
82,4264,AV_Champs_Elysees,2020-01-04 11:00:00,755.0,10.24167,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
83,4264,AV_Champs_Elysees,2020-01-04 12:00:00,974.0,15.34,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
84,4264,AV_Champs_Elysees,2020-01-04 13:00:00,1037.0,18.56445,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
85,4264,AV_Champs_Elysees,2020-01-04 14:00:00,1055.0,21.92556,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
86,4264,AV_Champs_Elysees,2020-01-04 15:00:00,1106.0,26.262220000000003,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
87,4264,AV_Champs_Elysees,2020-01-04 16:00:00,1150.0,30.537779999999998,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
88,4264,AV_Champs_Elysees,2020-01-04 17:00:00,1165.0,29.57889,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
89,4264,AV_Champs_Elysees,2020-01-04 18:00:00,1193.0,34.653890000000004,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
90,4264,AV_Champs_Elysees,2020-01-04 19:00:00,1114.0,36.36722,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
91,4264,AV_Champs_Elysees,2020-01-04 20:00:00,1124.0,43.16222,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
92,4264,AV_Champs_Elysees,2020-01-04 21:00:00,1119.0,39.49722,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
93,4264,AV_Champs_Elysees,2020-01-04 22:00:00,1119.0,35.295559999999995,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
94,4264,AV_Champs_Elysees,2020-01-04 23:00:00,1218.0,34.97,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
95,4264,AV_Champs_Elysees,2020-01-05 00:00:00,1156.0,29.49333,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
96,4264,AV_Champs_Elysees,2020-01-05 01:00:00,1227.0,29.61167,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
97,4264,AV_Champs_Elysees,2020-01-05 02:00:00,1170.0,23.21111,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
98,4264,AV_Champs_Elysees,2020-01-05 03:00:00,1063.0,16.90833,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
99,4264,AV_Champs_Elysees,2020-01-05 04:00:00,900.0,13.517779999999998,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
100,4264,AV_Champs_Elysees,2020-01-05 05:00:00,615.0,7.36723,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
101,4264,AV_Champs_Elysees,2020-01-05 06:00:00,504.0,5.77055,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
102,4264,AV_Champs_Elysees,2020-01-05 07:00:00,486.0,6.35945,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
103,4264,AV_Champs_Elysees,2020-01-05 08:00:00,431.0,4.54778,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
104,4264,AV_Champs_Elysees,2020-01-05 09:00:00,373.0,4.46611,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
105,4264,AV_Champs_Elysees,2020-01-05 10:00:00,460.0,5.14611,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
106,4264,AV_Champs_Elysees,2020-01-05 11:00:00,426.0,5.15722,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
107,4264,AV_Champs_Elysees,2020-01-05 12:00:00,106.0,1.57778,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
108,4264,AV_Champs_Elysees,2020-01-05 13:00:00,210.0,4.06945,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
109,4264,AV_Champs_Elysees,2020-01-05 14:00:00,221.0,5.05389,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
110,4264,AV_Champs_Elysees,2020-01-05 15:00:00,243.0,5.31,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
111,4264,AV_Champs_Elysees,2020-01-05 16:00:00,259.0,4.95611,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
112,4264,AV_Champs_Elysees,2020-01-05 17:00:00,364.0,8.70945,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
113,4264,AV_Champs_Elysees,2020-01-05 18:00:00,423.0,11.28945,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
114,4264,AV_Champs_Elysees,2020-01-05 19:00:00,921.0,27.018890000000003,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,2.0,0 days 01:00:00.000000000
115,4264,AV_Champs_Elysees,2020-01-05 20:00:00,1152.0,29.23945,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
116,4264,AV_Champs_Elysees,2020-01-05 21:00:00,1013.0,27.784440000000004,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
117,4264,AV_Champs_Elysees,2020-01-05 22:00:00,1074.0,23.43223,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
118,4264,AV_Champs_Elysees,2020-01-05 23:00:00,910.0,18.645,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
119,4264,AV_Champs_Elysees,2020-01-06 00:00:00,831.0,14.052779999999998,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
120,4264,AV_Champs_Elysees,2020-01-06 01:00:00,711.0,11.485560000000001,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
121,4264,AV_Champs_Elysees,2020-01-06 02:00:00,509.0,7.99222,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
122,4264,AV_Champs_Elysees,2020-01-06 03:00:00,391.0,5.26778,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
123,4264,AV_Champs_Elysees,2020-01-06 04:00:00,242.0,3.35167,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
124,4264,AV_Champs_Elysees,2020-01-06 05:00:00,183.0,2.65333,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
125,4264,AV_Champs_Elysees,2020-01-06 06:00:00,198.0,2.46389,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
126,4264,AV_Champs_Elysees,2020-01-06 07:00:00,462.0,6.12611,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
127,4264,AV_Champs_Elysees,2020-01-06 08:00:00,834.0,9.38667,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
128,4264,AV_Champs_Elysees,2020-01-06 09:00:00,1243.0,14.302779999999998,1.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
129,4264,AV_Champs_Elysees,2020-01-06 10:00:00,1477.0,27.301109999999998,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
130,4264,AV_Champs_Elysees,2020-01-06 11:00:00,1483.0,43.01834,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
131,4264,AV_Champs_Elysees,2020-01-06 12:00:00,1312.0,24.835,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
132,4264,AV_Champs_Elysees,2020-01-06 13:00:00,1231.0,30.69667,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
133,4264,AV_Champs_Elysees,2020-01-06 14:00:00,1193.0,31.48222,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
134,4264,AV_Champs_Elysees,2020-01-06 15:00:00,1170.0,27.138890000000004,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
135,4264,AV_Champs_Elysees,2020-01-06 16:00:00,1218.0,28.996109999999998,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
136,4264,AV_Champs_Elysees,2020-01-06 17:00:00,1187.0,25.14334,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
137,4264,AV_Champs_Elysees,2020-01-06 18:00:00,1173.0,25.51333,2.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
138,4264,AV_Champs_Elysees,2020-01-06 19:00:00,1119.0,30.35111,3.0,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3.0,0 days 01:00:00.000000000
