,iu_ac,libelle,t_1h,q,k,etat_trafic,iu_nd_amont,libelle_nd_amont,iu_nd_aval,libelle_nd_aval,etat_barre
197,4264,AV_Champs_Elysees,2020-12-10 06:00:00,104.0,1.7733400000000001,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
198,4264,AV_Champs_Elysees,2020-12-10 07:00:00,189.0,2.20222,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
199,4264,AV_Champs_Elysees,2020-12-10 08:00:00,619.0,6.435,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
200,4264,AV_Champs_Elysees,2020-12-10 09:00:00,1005.0,10.74722,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
201,4264,AV_Champs_Elysees,2020-12-10 10:00:00,1459.0,17.51833,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
202,4264,AV_Champs_Elysees,2020-12-10 11:00:00,1463.0,19.74556,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
203,4264,AV_Champs_Elysees,2020-12-10 12:00:00,1390.0,18.90944,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
204,4264,AV_Champs_Elysees,2020-12-10 13:00:00,1307.0,18.81167,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
205,4264,AV_Champs_Elysees,2020-12-10 14:00:00,1241.0,21.31056,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
206,4264,AV_Champs_Elysees,2020-12-10 15:00:00,1254.0,20.87111,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
207,4264,AV_Champs_Elysees,2020-12-10 16:00:00,1259.0,21.53889,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
208,4264,AV_Champs_Elysees,2020-12-10 17:00:00,1211.0,27.24778,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
209,4264,AV_Champs_Elysees,2020-12-10 18:00:00,1219.0,22.523889999999998,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
210,4264,AV_Champs_Elysees,2020-12-10 19:00:00,1106.0,21.20889,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
211,4264,AV_Champs_Elysees,2020-12-10 20:00:00,1140.0,19.54111,2,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
212,4264,AV_Champs_Elysees,2020-12-10 21:00:00,1038.0,13.49722,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
213,4264,AV_Champs_Elysees,2020-12-10 22:00:00,699.0,9.76833,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
214,4264,AV_Champs_Elysees,2020-12-10 23:00:00,474.0,6.64889,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
215,4264,AV_Champs_Elysees,2020-12-11 00:00:00,403.0,4.896669999999999,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
216,4264,AV_Champs_Elysees,2020-12-11 01:00:00,247.0,2.9811099999999997,1,2294,Av_Champs_Elysees-Washington,2293,Av_Champs_Elysees-Berri,3
